case_id,frame,trace_index,stage_route_index,stage_label,player_x,player_y,bombs,power,observed_bomb_cost,post_hit_bomb_stock_decrease,deathbomb_requested,active_bullets,active_lasers,active_items,pipeline_clearance_at_hit,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,action_lag,action,nearest_bullet_slot,nearest_bullet_clearance,nearest_laser_slot,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,spell_id,spell_name,spell_attribution_status
LUN-S3-F83526-T1,83526,0,3,Stage 4A / Reimu,54.05290603637695,432.0,3.0,1.0,0.0,0.0,False,173,0,7,-8.810970306396484,-15.34890365600586,3.0301902476412454,2,up_left_fast,101,14.122277792284159,,,observed_enemy_body_overlap,global_viability_kernel_exhausted_before_hit,11,112,83414,playfield_boundary,,,no_active_spell_at_hit
LUN-S3-F84164-T1,84164,0,3,Stage 4A / Reimu,8.0,432.0,3.0,2.0,0.0,0.0,False,536,0,0,-1.4561645984649658,-1.4561645984649658,0.1720014417252287,2,up_right_fast,413,2.38427734375,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,6,30,84134,playfield_boundary;fast_mode,57,夢境「二重大結界」,resolved_live_spell_state
LUN-S3-F85322-T1,85322,0,3,Stage 4A / Reimu,376.0,432.0,3.0,0.0,0.0,0.0,False,595,0,21,-1.4644958972930908,-1.4644958972930908,5.915069580078125,1,left_fast,650,2.3759765625,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,3,61,85261,playfield_boundary;fast_mode,57,夢境「二重大結界」,resolved_live_spell_state
LUN-S3-F85788-T1,85788,0,3,Stage 4A / Reimu,9.62634563446045,432.0,3.0,0.0,0.0,0.0,False,596,0,0,-1.3898022174835205,-1.3898022174835205,-0.934637704306418,2,down_right_fast,882,1.6722183227539062,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,4,11,85777,playfield_boundary;corridor_deadline_miss,57,夢境「二重大結界」,resolved_live_spell_state
LUN-S3-F86412-T1,86412,0,3,Stage 4A / Reimu,8.0,432.0,3.0,2.0,0.0,0.0,False,633,0,0,-3.431506395339966,-3.431506395339966,-6.5,2,up_fast,829,0.76849365234375,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,6,41,86371,playfield_boundary;corridor_deadline_miss;fast_mode,57,夢境「二重大結界」,resolved_live_spell_state
LUN-S3-F94915-T1,94915,0,3,Stage 4A / Reimu,29.849597930908203,432.0,3.0,5.0,0.0,0.0,False,622,0,10,-2.323960542678833,-5.85174560546875,,2,down,720,-0.241241455078125,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,12,239,94676,playfield_boundary,,,no_active_spell_at_hit
LUN-S3-F95400-T1,95400,0,3,Stage 4A / Reimu,284.6102294921875,427.4000244140625,3.0,2.0,0.0,0.0,False,790,0,8,0.0375002920627594,-1.428625226020813,,2,stay,1145,-1.145782470703125,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,8,181,95219,,,,no_active_spell_at_hit
LUN-S3-F95848-T1,95848,0,3,Stage 4A / Reimu,255.9257354736328,413.99468994140625,4.0,3.0,1.0,1.0,False,798,0,5,-1.8306180238723755,-1.8306180238723755,14.963157653808594,3,stay,599,2.968298016236959,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,4,148,95700,,,,no_active_spell_at_hit
LUN-S3-F103669-T1,103669,0,3,Stage 4A / Reimu,326.7451171875,405.37255859375,3.0,1.0,0.0,0.0,False,1243,0,57,-0.655474841594696,-23.24237060546875,,3,left_fast,773,-2.0906982421875,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,5,238,103431,pool_density_over_1000;fast_mode,65,神技「八方龍殺陣」,resolved_live_spell_state
LUN-S3-F104777-T1,104777,0,3,Stage 4A / Reimu,191.39581298828125,425.37255859375,4.0,1.0,1.0,1.0,False,1093,0,24,-1.417822003364563,-9.164337158203125,,3,right_fast,787,5.96636962890625,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,237,104540,pool_density_over_1000;fast_mode,65,神技「八方龍殺陣」,resolved_live_spell_state
LUN-S3-F105313-T1,105313,0,3,Stage 4A / Reimu,148.68228149414062,432.0,4.0,1.0,1.0,1.0,False,1296,0,0,-2.7227683067321777,-9.199676513671875,,2,up,580,6.904510498046875,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,13,236,105077,playfield_boundary;pool_density_over_1000;fast_mode,65,神技「八方龍殺陣」,resolved_live_spell_state
LUN-S3-F112318-T1,112318,0,3,Stage 4A / Reimu,372.0,399.870361328125,3.0,1.0,0.0,0.0,False,694,0,116,-1.4432556629180908,-2.3052430152893066,4.278995452504489,1,down_left_fast,1276,-1.06219482421875,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,16,231,112087,playfield_boundary;fast_mode,69,回霊「夢想封印　侘」,resolved_live_spell_state
LUN-S3-F113242-T1,113242,0,3,Stage 4A / Reimu,374.3736572265625,432.0,3.0,3.0,0.0,0.0,False,677,0,141,-2.7817745208740234,-2.7817745208740234,,1,up_left_fast,467,0.21295166015625,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,3,240,113002,playfield_boundary,69,回霊「夢想封印　侘」,resolved_live_spell_state
